student_id,gender,branch,category,department,heightcm,weightkg,financial_status,parttime_job
28976,Male,ECE,GEN,bca,160.0,60.0,good,no
28977,Male,ECE,GEN,bca,160.0,60.0,good,no
28978,Male,ECE,GEN,bca,160.0,60.0,good,no
28979,Male,ECE,GEN,bca,160.0,60.0,good,no
28980,Male,ECE,GEN,bca,160.0,60.0,good,no
28981,Male,ECE,GEN,bca,160.0,60.0,good,no
28982,Male,ECE,GEN,bca,160.0,60.0,good,no
28983,Male,ECE,GEN,bca,160.0,60.0,good,no
28984,Male,ECE,GEN,bca,160.0,60.0,good,no
28985,Male,ECE,GEN,bca,160.0,60.0,good,no
28986,Male,ECE,GEN,bca,160.0,60.0,good,no
28987,Male,ECE,GEN,bca,160.0,60.0,good,no
28988,Male,ECE,GEN,bca,160.0,60.0,good,no
28989,Male,ECE,GEN,bca,160.0,60.0,good,no
28990,Male,ECE,GEN,bca,160.0,60.0,good,no
28991,Male,ECE,GEN,bca,160.0,60.0,good,no
28992,Male,ECE,GEN,bca,160.0,60.0,good,no
28993,Male,ECE,GEN,bca,160.0,60.0,good,no
28994,Male,ECE,GEN,bca,160.0,60.0,good,no
28995,Male,ECE,GEN,bca,160.0,60.0,good,no
28996,Male,ECE,GEN,bca,160.0,60.0,good,no
28997,Male,ECE,GEN,bca,160.0,60.0,good,no
28998,Male,ECE,GEN,bca,160.0,60.0,good,no
28999,Male,ECE,GEN,bca,160.0,60.0,good,no
29000,Male,ECE,GEN,bca,160.0,60.0,good,no
29001,Male,ECE,GEN,bca,160.0,60.0,good,no
29002,Male,ECE,GEN,bca,160.0,60.0,good,no
29003,Male,ECE,GEN,bca,160.0,60.0,good,no
29004,Male,ECE,GEN,bca,160.0,60.0,good,no
29005,Male,ECE,GEN,bca,160.0,60.0,good,no
29006,Male,ECE,GEN,bca,160.0,60.0,good,no
29007,Male,ECE,GEN,bca,160.0,60.0,good,no
29008,Male,ECE,GEN,bca,160.0,60.0,good,no
29009,Male,ECE,GEN,bca,160.0,60.0,good,no
29010,Male,ECE,GEN,bca,160.0,60.0,good,no
29011,Male,ECE,GEN,bca,160.0,60.0,good,no
29012,Male,ECE,GEN,bca,160.0,60.0,good,no
29013,Male,ECE,GEN,bca,160.0,60.0,good,no
29014,Male,ECE,GEN,bca,160.0,60.0,good,no
29015,Male,ECE,GEN,bca,160.0,60.0,good,no
29016,Male,ECE,GEN,bca,160.0,60.0,good,no
29017,Male,ECE,GEN,bca,160.0,60.0,good,no
29018,Male,ECE,GEN,bca,160.0,60.0,good,no
29019,Male,ECE,GEN,bca,160.0,60.0,good,no
29020,Male,ECE,GEN,bca,160.0,60.0,good,no
29021,Male,ECE,GEN,bca,160.0,60.0,good,no
29022,Male,ECE,GEN,bca,160.0,60.0,good,no
29023,Male,ECE,GEN,bca,160.0,60.0,good,no
29024,Male,ECE,GEN,bca,160.0,60.0,good,no
29025,Male,ECE,GEN,bca,160.0,60.0,good,no
29026,Male,ECE,GEN,bca,160.0,60.0,good,no
29027,Male,ECE,GEN,bca,160.0,60.0,good,no
29028,Male,ECE,GEN,bca,160.0,60.0,good,no
29029,Male,ECE,GEN,bca,160.0,60.0,good,no
29030,Male,ECE,GEN,bca,160.0,60.0,good,no
29031,Male,ECE,GEN,bca,160.0,60.0,good,no
29032,Male,ECE,GEN,bca,160.0,60.0,good,no
29033,Male,ECE,GEN,bca,160.0,60.0,good,no
29034,Male,ECE,GEN,bca,160.0,60.0,good,no
29035,Male,ECE,GEN,bca,160.0,60.0,good,no
29036,Male,ECE,GEN,bca,160.0,60.0,good,no
29037,Male,ECE,GEN,bca,160.0,60.0,good,no
29038,Male,ECE,GEN,bca,160.0,60.0,good,no
29039,Male,ECE,GEN,bca,160.0,60.0,good,no
29040,Male,ECE,GEN,bca,160.0,60.0,good,no
29041,Male,ECE,GEN,bca,160.0,60.0,good,no
29042,Male,ECE,GEN,bca,160.0,60.0,good,no
29043,Male,ECE,GEN,bca,160.0,60.0,good,no
29044,Male,ECE,GEN,bca,160.0,60.0,good,no
29045,Male,ECE,GEN,bca,160.0,60.0,good,no
29046,Male,ECE,GEN,bca,160.0,60.0,good,no
29047,Male,ECE,GEN,bca,160.0,60.0,good,no
29048,Male,ECE,GEN,bca,160.0,60.0,good,no
29049,Male,ECE,GEN,bca,160.0,60.0,good,no
29050,Male,ECE,GEN,bca,160.0,60.0,good,no
29051,Male,ECE,GEN,bca,160.0,60.0,good,no
29052,Male,ECE,GEN,bca,160.0,60.0,good,no
29053,Male,ECE,GEN,bca,160.0,60.0,good,no
29054,Male,ECE,GEN,bca,160.0,60.0,good,no
29055,Male,ECE,GEN,bca,160.0,60.0,good,no
29056,Male,ECE,GEN,bca,160.0,60.0,good,no
29057,Male,ECE,GEN,bca,160.0,60.0,good,no
29058,Male,ECE,GEN,bca,160.0,60.0,good,no
29059,Male,ECE,GEN,bca,160.0,60.0,good,no
29060,Male,ECE,GEN,bca,160.0,60.0,good,no
29061,Male,ECE,GEN,bca,160.0,60.0,good,no
29062,Male,ECE,GEN,bca,160.0,60.0,good,no
29063,Male,ECE,GEN,bca,160.0,60.0,good,no
29064,Male,ECE,GEN,bca,160.0,60.0,good,no
29065,Male,ECE,GEN,bca,160.0,60.0,good,no
29066,Male,ECE,GEN,bca,160.0,60.0,good,no
29067,Male,ECE,GEN,bca,160.0,60.0,good,no
29068,Male,ECE,GEN,bca,160.0,60.0,good,no
29069,Male,ECE,GEN,bca,160.0,60.0,good,no
29070,Male,ECE,GEN,bca,160.0,60.0,good,no
29071,Male,ECE,GEN,bca,160.0,60.0,good,no
29072,Male,ECE,GEN,bca,160.0,60.0,good,no
29073,Male,ECE,GEN,bca,160.0,60.0,good,no
29074,Male,ECE,GEN,bca,160.0,60.0,good,no
29075,Male,ECE,GEN,bca,160.0,60.0,good,no
29076,Male,ECE,GEN,bca,160.0,60.0,good,no
29077,Male,ECE,GEN,bca,160.0,60.0,good,no
29078,Male,ECE,GEN,bca,160.0,60.0,good,no
29079,Male,ECE,GEN,bca,160.0,60.0,good,no
29080,Male,ECE,GEN,bca,160.0,60.0,good,no
29081,Male,ECE,GEN,bca,160.0,60.0,good,no
29082,Male,ECE,GEN,bca,160.0,60.0,good,no
29083,Male,ECE,GEN,bca,160.0,60.0,good,no
29084,Male,ECE,GEN,bca,160.0,60.0,good,no
29085,Male,ECE,GEN,bca,160.0,60.0,good,no
29086,Male,ECE,GEN,bca,160.0,60.0,good,no
29087,Male,ECE,GEN,bca,160.0,60.0,good,no
29088,Male,ECE,GEN,bca,160.0,60.0,good,no
29089,Male,ECE,GEN,bca,160.0,60.0,good,no
29090,Male,ECE,GEN,bca,160.0,60.0,good,no
29091,Male,ECE,GEN,bca,160.0,60.0,good,no
29092,Male,ECE,GEN,bca,160.0,60.0,good,no
29093,Male,ECE,GEN,bca,160.0,60.0,good,no
29094,Male,ECE,GEN,bca,160.0,60.0,good,no
29095,Male,ECE,GEN,bca,160.0,60.0,good,no
29096,Male,ECE,GEN,bca,160.0,60.0,good,no
29097,Male,ECE,GEN,bca,160.0,60.0,good,no
29098,Male,ECE,GEN,bca,160.0,60.0,good,no
29099,Male,ECE,GEN,bca,160.0,60.0,good,no
29100,Male,ECE,GEN,bca,160.0,60.0,good,no
29101,Male,ECE,GEN,bca,160.0,60.0,good,no
29102,Male,ECE,GEN,bca,160.0,60.0,good,no
29103,Male,ECE,GEN,bca,160.0,60.0,good,no
29104,Male,ECE,GEN,bca,160.0,60.0,good,no
29105,Male,ECE,GEN,bca,160.0,60.0,good,no
29106,Male,ECE,GEN,bca,160.0,60.0,good,no
29107,Male,ECE,GEN,bca,160.0,60.0,good,no
29108,Male,ECE,GEN,bca,160.0,60.0,good,no
29109,Male,ECE,GEN,bca,160.0,60.0,good,no
29110,Male,ECE,GEN,bca,160.0,60.0,good,no
29111,Male,ECE,GEN,bca,160.0,60.0,good,no
29112,Male,ECE,GEN,bca,160.0,60.0,good,no
29113,Male,ECE,GEN,bca,160.0,60.0,good,no
29114,Male,ECE,GEN,bca,160.0,60.0,good,no
29115,Male,ECE,GEN,bca,160.0,60.0,good,no
29116,Male,ECE,GEN,bca,160.0,60.0,good,no
29117,Male,ECE,GEN,bca,160.0,60.0,good,no
29118,Male,ECE,GEN,bca,160.0,60.0,good,no
29119,Male,ECE,GEN,bca,160.0,60.0,good,no
29120,Male,ECE,GEN,bca,160.0,60.0,good,no
29121,Male,ECE,GEN,bca,160.0,60.0,good,no
29122,Male,ECE,GEN,bca,160.0,60.0,good,no
29123,Male,ECE,GEN,bca,160.0,60.0,good,no
29124,Male,ECE,GEN,bca,160.0,60.0,good,no
29125,Male,ECE,GEN,bca,160.0,60.0,good,no
29126,Male,ECE,GEN,bca,160.0,60.0,good,no
29127,Male,ECE,GEN,bca,160.0,60.0,good,no
29128,Male,ECE,GEN,bca,160.0,60.0,good,no
29129,Male,ECE,GEN,bca,160.0,60.0,good,no
29130,Male,ECE,GEN,bca,160.0,60.0,good,no
29131,Male,ECE,GEN,bca,160.0,60.0,good,no
29132,Male,ECE,GEN,bca,160.0,60.0,good,no
29133,Male,ECE,GEN,bca,160.0,60.0,good,no
29134,Male,ECE,GEN,bca,160.0,60.0,good,no
29135,Male,ECE,GEN,bca,160.0,60.0,good,no
29136,Male,ECE,GEN,bca,160.0,60.0,good,no
29137,Male,ECE,GEN,bca,160.0,60.0,good,no
29138,Male,ECE,GEN,bca,160.0,60.0,good,no
29139,Male,ECE,GEN,bca,160.0,60.0,good,no
29140,Male,ECE,GEN,bca,160.0,60.0,good,no
29141,Male,ECE,GEN,bca,160.0,60.0,good,no
29142,Male,ECE,GEN,bca,160.0,60.0,good,no
29143,Male,ECE,GEN,bca,160.0,60.0,good,no
29144,Male,ECE,GEN,bca,160.0,60.0,good,no
29145,Male,ECE,GEN,bca,160.0,60.0,good,no
29146,Male,ECE,GEN,bca,160.0,60.0,good,no
29147,Male,ECE,GEN,bca,160.0,60.0,good,no
29148,Male,ECE,GEN,bca,160.0,60.0,good,no
29149,Male,ECE,GEN,bca,160.0,60.0,good,no
29150,Male,ECE,GEN,bca,160.0,60.0,good,no
29151,Male,ECE,GEN,bca,160.0,60.0,good,no
29152,Male,ECE,GEN,bca,160.0,60.0,good,no
29153,Male,ECE,GEN,bca,160.0,60.0,good,no
29154,Male,ECE,GEN,bca,160.0,60.0,good,no
29155,Male,ECE,GEN,bca,160.0,60.0,good,no
29156,Male,ECE,GEN,bca,160.0,60.0,good,no
29157,Male,ECE,GEN,bca,160.0,60.0,good,no
29158,Male,ECE,GEN,bca,160.0,60.0,good,no
29159,Male,ECE,GEN,bca,160.0,60.0,good,no
29160,Male,ECE,GEN,bca,160.0,60.0,good,no
29161,Male,ECE,GEN,bca,160.0,60.0,good,no
29162,Male,ECE,GEN,bca,160.0,60.0,good,no
29163,Male,ECE,GEN,bca,160.0,60.0,good,no
29164,Male,ECE,GEN,bca,160.0,60.0,good,no
29165,Male,ECE,GEN,bca,160.0,60.0,good,no
29166,Male,ECE,GEN,bca,160.0,60.0,good,no
29167,Male,ECE,GEN,bca,160.0,60.0,good,no
29168,Male,ECE,GEN,bca,160.0,60.0,good,no
29169,Male,ECE,GEN,bca,160.0,60.0,good,no
29170,Male,ECE,GEN,bca,160.0,60.0,good,no
29171,Male,ECE,GEN,bca,160.0,60.0,good,no
29172,Male,ECE,GEN,bca,160.0,60.0,good,no
29173,Male,ECE,GEN,bca,160.0,60.0,good,no
29174,Male,ECE,GEN,bca,160.0,60.0,good,no
29175,Male,ECE,GEN,bca,160.0,60.0,good,no
29176,Male,ECE,GEN,bca,160.0,60.0,good,no
29177,Male,ECE,GEN,bca,160.0,60.0,good,no
29178,Male,ECE,GEN,bca,160.0,60.0,good,no
29179,Male,ECE,GEN,bca,160.0,60.0,good,no
29180,Male,ECE,GEN,bca,160.0,60.0,good,no
29181,Male,ECE,GEN,bca,160.0,60.0,good,no
29182,Male,ECE,GEN,bca,160.0,60.0,good,no
29183,Male,ECE,GEN,bca,160.0,60.0,good,no
29184,Male,ECE,GEN,bca,160.0,60.0,good,no
29185,Male,ECE,GEN,bca,160.0,60.0,good,no
29186,Male,ECE,GEN,bca,160.0,60.0,good,no
29187,Male,ECE,GEN,bca,160.0,60.0,good,no
29188,Male,ECE,GEN,bca,160.0,60.0,good,no
29189,Male,ECE,GEN,bca,160.0,60.0,good,no
29190,Male,ECE,GEN,bca,160.0,60.0,good,no
29191,Male,ECE,GEN,bca,160.0,60.0,good,no
29192,Male,ECE,GEN,bca,160.0,60.0,good,no
29193,Male,ECE,GEN,bca,160.0,60.0,good,no
29194,Male,ECE,GEN,bca,160.0,60.0,good,no
29195,Male,ECE,GEN,bca,160.0,60.0,good,no
29196,Male,ECE,GEN,bca,160.0,60.0,good,no
29197,Male,ECE,GEN,bca,160.0,60.0,good,no
29198,Male,ECE,GEN,bca,160.0,60.0,good,no
29199,Male,ECE,GEN,bca,160.0,60.0,good,no
29200,Male,ECE,GEN,bca,160.0,60.0,good,no
29201,Male,ECE,GEN,bca,160.0,60.0,good,no
29202,Male,ECE,GEN,bca,160.0,60.0,good,no
29203,Male,ECE,GEN,bca,160.0,60.0,good,no
29204,Male,ECE,GEN,bca,160.0,60.0,good,no
29205,Male,ECE,GEN,bca,160.0,60.0,good,no
29206,Male,ECE,GEN,bca,160.0,60.0,good,no
29207,Male,ECE,GEN,bca,160.0,60.0,good,no
29208,Male,ECE,GEN,bca,160.0,60.0,good,no
29209,Male,ECE,GEN,bca,160.0,60.0,good,no
29210,Male,ECE,GEN,bca,160.0,60.0,good,no
29211,Male,ECE,GEN,bca,160.0,60.0,good,no
29212,Male,ECE,GEN,bca,160.0,60.0,good,no
29213,Male,ECE,GEN,bca,160.0,60.0,good,no
29214,Male,ECE,GEN,bca,160.0,60.0,good,no
29215,Male,ECE,GEN,bca,160.0,60.0,good,no
29216,Male,ECE,GEN,bca,160.0,60.0,good,no
29217,Male,ECE,GEN,bca,160.0,60.0,good,no
29218,Male,ECE,GEN,bca,160.0,60.0,good,no
29219,Male,ECE,GEN,bca,160.0,60.0,good,no
29220,Male,ECE,GEN,bca,160.0,60.0,good,no
29221,Male,ECE,GEN,bca,160.0,60.0,good,no
29222,Male,ECE,GEN,bca,160.0,60.0,good,no
29223,Male,ECE,GEN,bca,160.0,60.0,good,no
29224,Male,ECE,GEN,bca,160.0,60.0,good,no
29225,Male,ECE,GEN,bca,160.0,60.0,good,no
29226,Male,ECE,GEN,bca,160.0,60.0,good,no
29227,Male,ECE,GEN,bca,160.0,60.0,good,no
29228,Male,ECE,GEN,bca,160.0,60.0,good,no
29229,Male,ECE,GEN,bca,160.0,60.0,good,no
29230,Male,ECE,GEN,bca,160.0,60.0,good,no
29231,Male,ECE,GEN,bca,160.0,60.0,good,no
29232,Male,ECE,GEN,bca,160.0,60.0,good,no
29233,Male,ECE,GEN,bca,160.0,60.0,good,no
29234,Male,ECE,GEN,bca,160.0,60.0,good,no
29235,Male,ECE,GEN,bca,160.0,60.0,good,no
29236,Male,ECE,GEN,bca,160.0,60.0,good,no
29237,Male,ECE,GEN,bca,160.0,60.0,good,no
29238,Male,ECE,GEN,bca,160.0,60.0,good,no
29239,Male,ECE,GEN,bca,160.0,60.0,good,no
29240,Male,ECE,GEN,bca,160.0,60.0,good,no
29241,Male,ECE,GEN,bca,160.0,60.0,good,no
29242,Male,ECE,GEN,bca,160.0,60.0,good,no
29243,Male,ECE,GEN,bca,160.0,60.0,good,no
29244,Male,ECE,GEN,bca,160.0,60.0,good,no
29245,Male,ECE,GEN,bca,160.0,60.0,good,no
29246,Male,ECE,GEN,bca,160.0,60.0,good,no
29247,Male,ECE,GEN,bca,160.0,60.0,good,no
29248,Male,ECE,GEN,bca,160.0,60.0,good,no
29249,Male,ECE,GEN,bca,160.0,60.0,good,no
29250,Male,ECE,GEN,bca,160.0,60.0,good,no
29251,Male,ECE,GEN,bca,160.0,60.0,good,no
29252,Male,ECE,GEN,bca,160.0,60.0,good,no
29253,Male,ECE,GEN,bca,160.0,60.0,good,no
29254,Male,ECE,GEN,bca,160.0,60.0,good,no
29255,Male,ECE,GEN,bca,160.0,60.0,good,no
29256,Male,ECE,GEN,bca,160.0,60.0,good,no
29257,Male,ECE,GEN,bca,160.0,60.0,good,no
29258,Male,ECE,GEN,bca,160.0,60.0,good,no
29259,Male,ECE,GEN,bca,160.0,60.0,good,no
29260,Male,ECE,GEN,bca,160.0,60.0,good,no
29261,Male,ECE,GEN,bca,160.0,60.0,good,no
29262,Male,ECE,GEN,bca,160.0,60.0,good,no
29263,Male,ECE,GEN,bca,160.0,60.0,good,no
29264,Male,ECE,GEN,bca,160.0,60.0,good,no
29265,Male,ECE,GEN,bca,160.0,60.0,good,no
29266,Male,ECE,GEN,bca,160.0,60.0,good,no
29267,Male,ECE,GEN,bca,160.0,60.0,good,no
29268,Male,ECE,GEN,bca,160.0,60.0,good,no
29269,Male,ECE,GEN,bca,160.0,60.0,good,no
29270,Male,ECE,GEN,bca,160.0,60.0,good,no
29271,Male,ECE,GEN,bca,160.0,60.0,good,no
29272,Male,ECE,GEN,bca,160.0,60.0,good,no
29273,Male,ECE,GEN,bca,160.0,60.0,good,no
29274,Male,ECE,GEN,bca,160.0,60.0,good,no
29275,Male,ECE,GEN,bca,160.0,60.0,good,no
29276,Male,ECE,GEN,bca,160.0,60.0,good,no
29277,Male,ECE,GEN,bca,160.0,60.0,good,no
29278,Male,ECE,GEN,bca,160.0,60.0,good,no
29279,Male,ECE,GEN,bca,160.0,60.0,good,no
29280,Male,ECE,GEN,bca,160.0,60.0,good,no
29281,Male,ECE,GEN,bca,160.0,60.0,good,no
29282,Male,ECE,GEN,bca,160.0,60.0,good,no
29283,Male,ECE,GEN,bca,160.0,60.0,good,no
29284,Male,ECE,GEN,bca,160.0,60.0,good,no
29285,Male,ECE,GEN,bca,160.0,60.0,good,no
29286,Male,ECE,GEN,bca,160.0,60.0,good,no
29287,Male,ECE,GEN,bca,160.0,60.0,good,no
29288,Male,ECE,GEN,bca,160.0,60.0,good,no
29289,Male,ECE,GEN,bca,160.0,60.0,good,no
29290,Male,ECE,GEN,bca,160.0,60.0,good,no
29291,Male,ECE,GEN,bca,160.0,60.0,good,no
29292,Male,ECE,GEN,bca,160.0,60.0,good,no
29293,Male,ECE,GEN,bca,160.0,60.0,good,no
29294,Male,ECE,GEN,bca,160.0,60.0,good,no
29295,Male,ECE,GEN,bca,160.0,60.0,good,no
29296,Male,ECE,GEN,bca,160.0,60.0,good,no
29297,Male,ECE,GEN,bca,160.0,60.0,good,no
29298,Male,ECE,GEN,bca,160.0,60.0,good,no
29299,Male,ECE,GEN,bca,160.0,60.0,good,no
29300,Male,ECE,GEN,bca,160.0,60.0,good,no
29301,Male,ECE,GEN,bca,160.0,60.0,good,no
29302,Male,ECE,GEN,bca,160.0,60.0,good,no
29303,Male,ECE,GEN,bca,160.0,60.0,good,no
29304,Male,ECE,GEN,bca,160.0,60.0,good,no
29305,Male,ECE,GEN,bca,160.0,60.0,good,no
29306,Male,ECE,GEN,bca,160.0,60.0,good,no
29307,Male,ECE,GEN,bca,160.0,60.0,good,no
29308,Male,ECE,GEN,bca,160.0,60.0,good,no
29309,Male,ECE,GEN,bca,160.0,60.0,good,no
29310,Male,ECE,GEN,bca,160.0,60.0,good,no
29311,Male,ECE,GEN,bca,160.0,60.0,good,no
29312,Male,ECE,GEN,bca,160.0,60.0,good,no
29313,Male,ECE,GEN,bca,160.0,60.0,good,no
29314,Male,ECE,GEN,bca,160.0,60.0,good,no
29315,Male,ECE,GEN,bca,160.0,60.0,good,no
29316,Male,ECE,GEN,bca,160.0,60.0,good,no
29317,Male,ECE,GEN,bca,160.0,60.0,good,no
29318,Male,ECE,GEN,bca,160.0,60.0,good,no
29319,Male,ECE,GEN,bca,160.0,60.0,good,no
29320,Male,ECE,GEN,bca,160.0,60.0,good,no
29321,Male,ECE,GEN,bca,160.0,60.0,good,no
29322,Male,ECE,GEN,bca,160.0,60.0,good,no
29323,Male,ECE,GEN,bca,160.0,60.0,good,no
29324,Male,ECE,GEN,bca,160.0,60.0,good,no
29325,Male,ECE,GEN,bca,160.0,60.0,good,no
29326,Male,ECE,GEN,bca,160.0,60.0,good,no
29327,Male,ECE,GEN,bca,160.0,60.0,good,no
29328,Male,ECE,GEN,bca,160.0,60.0,good,no
29329,Male,ECE,GEN,bca,160.0,60.0,good,no
29330,Male,ECE,GEN,bca,160.0,60.0,good,no
29331,Male,ECE,GEN,bca,160.0,60.0,good,no
29332,Male,ECE,GEN,bca,160.0,60.0,good,no
29333,Male,ECE,GEN,bca,160.0,60.0,good,no
29334,Male,ECE,GEN,bca,160.0,60.0,good,no
29335,Male,ECE,GEN,bca,160.0,60.0,good,no
29336,Male,ECE,GEN,bca,160.0,60.0,good,no
29337,Male,ECE,GEN,bca,160.0,60.0,good,no
29338,Male,ECE,GEN,bca,160.0,60.0,good,no
29339,Male,ECE,GEN,bca,160.0,60.0,good,no
29340,Male,ECE,GEN,bca,160.0,60.0,good,no
29341,Male,ECE,GEN,bca,160.0,60.0,good,no
29342,Male,ECE,GEN,bca,160.0,60.0,good,no
29343,Male,ECE,GEN,bca,160.0,60.0,good,no
29344,Male,ECE,GEN,bca,160.0,60.0,good,no
29345,Male,ECE,GEN,bca,160.0,60.0,good,no
29346,Male,ECE,GEN,bca,160.0,60.0,good,no
29347,Male,ECE,GEN,bca,160.0,60.0,good,no
29348,Male,ECE,GEN,bca,160.0,60.0,good,no
29349,Male,ECE,GEN,bca,160.0,60.0,good,no
29350,Male,ECE,GEN,bca,160.0,60.0,good,no
29351,Male,ECE,GEN,bca,160.0,60.0,good,no
29352,Male,ECE,GEN,bca,160.0,60.0,good,no
29353,Male,ECE,GEN,bca,160.0,60.0,good,no
29354,Male,ECE,GEN,bca,160.0,60.0,good,no
29355,Male,ECE,GEN,bca,160.0,60.0,good,no
29356,Male,ECE,GEN,bca,160.0,60.0,good,no
29357,Male,ECE,GEN,bca,160.0,60.0,good,no
29358,Male,ECE,GEN,bca,160.0,60.0,good,no
29359,Male,ECE,GEN,bca,160.0,60.0,good,no
29360,Male,ECE,GEN,bca,160.0,60.0,good,no
29361,Male,ECE,GEN,bca,160.0,60.0,good,no
29362,Male,ECE,GEN,bca,160.0,60.0,good,no
29363,Male,ECE,GEN,bca,160.0,60.0,good,no
29364,Male,ECE,GEN,bca,160.0,60.0,good,no
29365,Male,ECE,GEN,bca,160.0,60.0,good,no
29366,Male,ECE,GEN,bca,160.0,60.0,good,no
29367,Male,ECE,GEN,bca,160.0,60.0,good,no
29368,Male,ECE,GEN,bca,160.0,60.0,good,no
29369,Male,ECE,GEN,bca,160.0,60.0,good,no
29370,Male,ECE,GEN,bca,160.0,60.0,good,no
29371,Male,ECE,GEN,bca,160.0,60.0,good,no
29372,Male,ECE,GEN,bca,160.0,60.0,good,no
29373,Male,ECE,GEN,bca,160.0,60.0,good,no
29374,Male,ECE,GEN,bca,160.0,60.0,good,no
29375,Male,ECE,GEN,bca,160.0,60.0,good,no
29376,Male,ECE,GEN,bca,160.0,60.0,good,no
29377,Male,ECE,GEN,bca,160.0,60.0,good,no
29378,Male,ECE,GEN,bca,160.0,60.0,good,no
29379,Male,ECE,GEN,bca,160.0,60.0,good,no
29380,Male,ECE,GEN,bca,160.0,60.0,good,no
29381,Male,ECE,GEN,bca,160.0,60.0,good,no
29382,Male,ECE,GEN,bca,160.0,60.0,good,no
29383,Male,ECE,GEN,bca,160.0,60.0,good,no
29384,Male,ECE,GEN,bca,160.0,60.0,good,no
29385,Male,ECE,GEN,bca,160.0,60.0,good,no
29386,Male,ECE,GEN,bca,160.0,60.0,good,no
29387,Male,ECE,GEN,bca,160.0,60.0,good,no
29388,Male,ECE,GEN,bca,160.0,60.0,good,no
29389,Male,ECE,GEN,bca,160.0,60.0,good,no
29390,Male,ECE,GEN,bca,160.0,60.0,good,no
29391,Male,ECE,GEN,bca,160.0,60.0,good,no
29392,Male,ECE,GEN,bca,160.0,60.0,good,no
29393,Male,ECE,GEN,bca,160.0,60.0,good,no
29394,Male,ECE,GEN,bca,160.0,60.0,good,no
29395,Male,ECE,GEN,bca,160.0,60.0,good,no
29396,Male,ECE,GEN,bca,160.0,60.0,good,no
29397,Male,ECE,GEN,bca,160.0,60.0,good,no
29398,Male,ECE,GEN,bca,160.0,60.0,good,no
29399,Male,ECE,GEN,bca,160.0,60.0,good,no
29400,Male,ECE,GEN,bca,160.0,60.0,good,no
29401,Male,ECE,GEN,bca,160.0,60.0,good,no
29402,Male,ECE,GEN,bca,160.0,60.0,good,no
29403,Male,ECE,GEN,bca,160.0,60.0,good,no
29404,Male,ECE,GEN,bca,160.0,60.0,good,no
29405,Male,ECE,GEN,bca,160.0,60.0,good,no
29406,Male,ECE,GEN,bca,160.0,60.0,good,no
29407,Male,ECE,GEN,bca,160.0,60.0,good,no
29408,Male,ECE,GEN,bca,160.0,60.0,good,no
29409,Male,ECE,GEN,bca,160.0,60.0,good,no
29410,Male,ECE,GEN,bca,160.0,60.0,good,no
29411,Male,ECE,GEN,bca,160.0,60.0,good,no
29412,Male,ECE,GEN,bca,160.0,60.0,good,no
29413,Male,ECE,GEN,bca,160.0,60.0,good,no
29414,Male,ECE,GEN,bca,160.0,60.0,good,no
29415,Male,ECE,GEN,bca,160.0,60.0,good,no
29416,Male,ECE,GEN,bca,160.0,60.0,good,no
29417,Male,ECE,GEN,bca,160.0,60.0,good,no
29418,Male,ECE,GEN,bca,160.0,60.0,good,no
29419,Male,ECE,GEN,bca,160.0,60.0,good,no
29420,Male,ECE,GEN,bca,160.0,60.0,good,no
29421,Male,ECE,GEN,bca,160.0,60.0,good,no
29422,Male,ECE,GEN,bca,160.0,60.0,good,no
29423,Male,ECE,GEN,bca,160.0,60.0,good,no
29424,Male,ECE,GEN,bca,160.0,60.0,good,no
29425,Male,ECE,GEN,bca,160.0,60.0,good,no
29426,Male,ECE,GEN,bca,160.0,60.0,good,no
29427,Male,ECE,GEN,bca,160.0,60.0,good,no
29428,Male,ECE,GEN,bca,160.0,60.0,good,no
29429,Male,ECE,GEN,bca,160.0,60.0,good,no
29430,Male,ECE,GEN,bca,160.0,60.0,good,no
29431,Male,ECE,GEN,bca,160.0,60.0,good,no
29432,Male,ECE,GEN,bca,160.0,60.0,good,no
29433,Male,ECE,GEN,bca,160.0,60.0,good,no
29434,Male,ECE,GEN,bca,160.0,60.0,good,no
29435,Male,ECE,GEN,bca,160.0,60.0,good,no
29436,Male,ECE,GEN,bca,160.0,60.0,good,no
29437,Male,ECE,GEN,bca,160.0,60.0,good,no
29438,Male,ECE,GEN,bca,160.0,60.0,good,no
29439,Male,ECE,GEN,bca,160.0,60.0,good,no
29440,Male,ECE,GEN,bca,160.0,60.0,good,no
29441,Male,ECE,GEN,bca,160.0,60.0,good,no
29442,Male,ECE,GEN,bca,160.0,60.0,good,no
29443,Male,ECE,GEN,bca,160.0,60.0,good,no
29444,Male,ECE,GEN,bca,160.0,60.0,good,no
29445,Male,ECE,GEN,bca,160.0,60.0,good,no
29446,Male,ECE,GEN,bca,160.0,60.0,good,no
29447,Male,ECE,GEN,bca,160.0,60.0,good,no
29448,Male,ECE,GEN,bca,160.0,60.0,good,no
29449,Male,ECE,GEN,bca,160.0,60.0,good,no
29450,Male,ECE,GEN,bca,160.0,60.0,good,no
29451,Male,ECE,GEN,bca,160.0,60.0,good,no
29452,Male,ECE,GEN,bca,160.0,60.0,good,no
29453,Male,ECE,GEN,bca,160.0,60.0,good,no
29454,Male,ECE,GEN,bca,160.0,60.0,good,no
29455,Male,ECE,GEN,bca,160.0,60.0,good,no
29456,Male,ECE,GEN,bca,160.0,60.0,good,no
